expense_id,date,item_name,qty,unit,debit,kredit,saldo,month,source_sheet,item_key,is_topup
PCE-0178,2026-01-12,One Two Sikat Grouphead Mesin Kopi,1.0,pcs,19900.0,0.0,-3157571.0,Januari,Expense Januari,ONE TWO SIKAT GROUPHEAD MESIN KOPI,False
PCE-0179,2026-01-13,Cup Sambung 35ml LUX (50pcs),300.0,pcs,54000.0,0.0,-3211571.0,Januari,Expense Januari,CUP SAMBUNG 35ML LUX (50PCS),False
PCE-0180,2026-01-13,Sedotan Bubble Red 620cm,600.0,pcs,36000.0,0.0,-3247571.0,Januari,Expense Januari,SEDOTAN BUBBLE RED 620CM,False
PCE-0181,2026-01-13,Sedotan Bubble Hitam 620cm,600.0,pcs,16800.0,0.0,-3264371.0,Januari,Expense Januari,SEDOTAN BUBBLE HITAM 620CM,False
PCE-0182,2026-01-13,es,2.0,pax,20000.0,0.0,-3284371.0,Januari,Expense Januari,ES,False
PCE-0183,2026-01-13,365 Gula Pasir,2.0,kg,33800.0,0.0,-3318171.0,Januari,Expense Januari,365 GULA PASIR,False
PCE-0184,2026-01-13,Tomat Merah,532.0,gr,11650.0,0.0,-3329821.0,Januari,Expense Januari,TOMAT MERAH,False
PCE-0185,2026-01-13,Kol Putih,756.0,gr,11265.0,0.0,-3341086.0,Januari,Expense Januari,KOL PUTIH,False
PCE-0186,2026-01-13,Kol Merah Whl,454.0,gr,29485.0,0.0,-3370571.0,Januari,Expense Januari,KOL MERAH WHL,False
PCE-0187,2026-01-13,parkir superindo,1.0,x,2000.0,0.0,-3372571.0,Januari,Expense Januari,PARKIR SUPERINDO,False
PCE-0188,2026-01-13,Kraft Cheddar All in 1 2kg,1.0,pcs,170000.0,0.0,-3542571.0,Januari,Expense Januari,KRAFT CHEDDAR ALL IN 1 2KG,False
PCE-0189,2026-01-13,Refill Gas 50kg,1.0,pcs,788000.0,0.0,-4330571.0,Januari,Expense Januari,REFILL GAS 50KG,False
PCE-0190,2026-01-13,Additional Petty Cash,1.0,time,0.0,7183273.0,2852702.0,Januari,Expense Januari,ADDITIONAL PETTY CASH,True
PCE-0191,2026-01-14,Beras Sedap Wangi 5kg,5.0,kg,81000.0,0.0,2771702.0,Januari,Expense Januari,BERAS SEDAP WANGI 5KG,False
PCE-0192,2026-01-14,Minyak Kita 1L,36.0,pcs,645000.0,0.0,2126702.0,Januari,Expense Januari,MINYAK KITA 1L,False
PCE-0193,2026-01-14,Telur Ayam,3.0,kg,79500.0,0.0,2047202.0,Januari,Expense Januari,TELUR AYAM,False
PCE-0194,2026-01-14,Cabe Rawit,1.0,kg,40000.0,0.0,2007202.0,Januari,Expense Januari,CABE RAWIT,False
PCE-0195,2026-01-14,Diamond Full Cream 1L,24.0,pcs,468000.0,0.0,1539202.0,Januari,Expense Januari,DIAMOND FULL CREAM 1L,False
PCE-0196,2026-01-14,"BMA Jack Akai Mini Stereo 3,5mm",1.0,pcs,29450.0,0.0,1509752.0,Januari,Expense Januari,"BMA JACK AKAI MINI STEREO 3,5MM",False
PCE-0197,2026-01-14,Madu,3.0,kg,180000.0,0.0,1329752.0,Januari,Expense Januari,MADU,False
PCE-0198,2026-01-14,Madu (Laju),1.0,kg,70000.0,0.0,1259752.0,Januari,Expense Januari,MADU (LAJU),False
PCE-0199,2026-01-14,"La Costena Chipotle Pepper Sauce 2,8kg",1.0,pcs,486358.0,0.0,773394.0,Januari,Expense Januari,"LA COSTENA CHIPOTLE PEPPER SAUCE 2,8KG",False
PCE-0200,,Beras Sedap Wangi 5kg,1.0,pcs,81000.0,0.0,692394.0,Januari,Expense Januari,BERAS SEDAP WANGI 5KG,False
PCE-0201,,es,1.0,pax,10000.0,0.0,682394.0,Januari,Expense Januari,ES,False
PCE-0202,,Aduk Ajah Powder Fresh Lime Powder,1.0,kg,49500.0,0.0,632894.0,Januari,Expense Januari,ADUK AJAH POWDER FRESH LIME POWDER,False
PCE-0203,,Kresek PE Bening Size15,3.0,pax,24600.0,0.0,608294.0,Januari,Expense Januari,KRESEK PE BENING SIZE15,False
PCE-0204,,Kresek PE Bening Size24,3.0,pax,42000.0,0.0,566294.0,Januari,Expense Januari,KRESEK PE BENING SIZE24,False
PCE-0205,,Kresek PE Bening Size28,3.0,pax,60000.0,0.0,506294.0,Januari,Expense Januari,KRESEK PE BENING SIZE28,False
PCE-0206,,Kresek PE Bening Size30,3.0,pax,72000.0,0.0,434294.0,Januari,Expense Januari,KRESEK PE BENING SIZE30,False
PCE-0207,,Indo Ice Cream Vanilla 8L,1.0,box,165000.0,0.0,269294.0,Januari,Expense Januari,INDO ICE CREAM VANILLA 8L,False
PCE-0208,,"Delisaos Hot Lava 6,2kg",3.0,jerigen,510000.0,0.0,-240706.0,Januari,Expense Januari,"DELISAOS HOT LAVA 6,2KG",False
PCE-0209,,"Delmonte Sauce Extra Hot 5,5kg",1.0,jerigen,112000.0,0.0,-352706.0,Januari,Expense Januari,"DELMONTE SAUCE EXTRA HOT 5,5KG",False
PCE-0210,,"Delmonte Sauce Tomat 5,7kg",1.0,jerigen,92000.0,0.0,-444706.0,Januari,Expense Januari,"DELMONTE SAUCE TOMAT 5,7KG",False
PCE-0211,,Anchor Butter 1kg,1.0,pax,154000.0,0.0,-598706.0,Januari,Expense Januari,ANCHOR BUTTER 1KG,False
PCE-0212,2026-01-16,Pisang Cavendish Sunpride,0.8782,gr,20638.0,0.0,-619344.0,Januari,Expense Januari,PISANG CAVENDISH SUNPRIDE,False
PCE-0213,2026-01-16,Diamond Full Cream 1L,12.0,pcs,234000.0,0.0,-853344.0,Januari,Expense Januari,DIAMOND FULL CREAM 1L,False
PCE-0214,2026-01-16,Veg Cilantro pergram,100.0,gr,12300.0,0.0,-865644.0,Januari,Expense Januari,VEG CILANTRO PERGRAM,False
PCE-0215,2026-01-16,Garam Masala AI 500gr,1.0,pcs,113000.0,0.0,-978644.0,Januari,Expense Januari,GARAM MASALA AI 500GR,False
PCE-0216,2026-01-16,es,2.0,pax,20000.0,0.0,-998644.0,Januari,Expense Januari,ES,False
PCE-0217,2026-01-16,Minyak Kita 1L,12.0,pcs,215000.0,0.0,-1213644.0,Januari,Expense Januari,MINYAK KITA 1L,False
PCE-0218,2026-01-16,Telur Ayam,4.0,kg,104000.0,0.0,-1317644.0,Januari,Expense Januari,TELUR AYAM,False
PCE-0219,2026-01-17,Diamond Full Cream 1L (Laju),4.0,pcs,90000.0,0.0,-1407644.0,Januari,Expense Januari,DIAMOND FULL CREAM 1L (LAJU),False
PCE-0220,2026-01-17,Anchor Unsalted Butter Portion 7 gr,50.0,pcs,127200.0,0.0,-1534844.0,Januari,Expense Januari,ANCHOR UNSALTED BUTTER PORTION 7 GR,False
PCE-0221,2026-01-17,Beras Sedap Wangi 5kg,1.0,pcs,81000.0,0.0,-1615844.0,Januari,Expense Januari,BERAS SEDAP WANGI 5KG,False
PCE-0222,2026-01-17,Bio/O Kol Putih,706.0,gr,19735.0,0.0,-1635579.0,Januari,Expense Januari,BIO/O KOL PUTIH,False
PCE-0223,2026-01-17,Lettuce,252.0,gr,13835.0,0.0,-1649414.0,Januari,Expense Januari,LETTUCE,False
PCE-0224,2026-01-17,Lettuce,326.0,gr,17895.0,0.0,-1667309.0,Januari,Expense Januari,LETTUCE,False
PCE-0225,2026-01-17,Cabe Paprika Hijau,1.0,pcs,16900.0,0.0,-1684209.0,Januari,Expense Januari,CABE PAPRIKA HIJAU,False
PCE-0226,2026-01-17,Kol Merah Whl,426.0,gr,27670.0,0.0,-1711879.0,Januari,Expense Januari,KOL MERAH WHL,False
PCE-0227,2026-01-17,Tomat Whl,334.0,gr,7365.0,0.0,-1719244.0,Januari,Expense Januari,TOMAT WHL,False
PCE-0228,2026-01-17,parkir superindo,1.0,x,2000.0,0.0,-1721244.0,Januari,Expense Januari,PARKIR SUPERINDO,False
PCE-0229,2026-01-17,Aqua Galon (14/01),2.0,pcs,44000.0,0.0,-1765244.0,Januari,Expense Januari,AQUA GALON (14/01),False
PCE-0230,2026-01-17,es,2.0,pax,20000.0,0.0,-1785244.0,Januari,Expense Januari,ES,False
PCE-0231,2026-01-17,Pisang Cavendish Sunpride,1.0,sisir,20000.0,0.0,-1805244.0,Januari,Expense Januari,PISANG CAVENDISH SUNPRIDE,False
PCE-0232,2026-01-17,ongkir shopeexpress marinasi ayam,1.0,time,37000.0,0.0,-1842244.0,Januari,Expense Januari,ONGKIR SHOPEEXPRESS MARINASI AYAM,False
PCE-0233,2026-01-17,Nutella 3kg,1.0,pax,525000.0,0.0,-2367244.0,Januari,Expense Januari,NUTELLA 3KG,False
PCE-0234,2026-01-18,Umami Maizena 1kg,10.0,pcs,115000.0,0.0,-2482244.0,Januari,Expense Januari,UMAMI MAIZENA 1KG,False
PCE-0235,2026-01-18,Admin Shopee,1.0,time,2200.0,0.0,-2484444.0,Januari,Expense Januari,ADMIN SHOPEE,False
PCE-0236,2026-01-18,Diamond Full Cream 1L,5.0,pcs,110000.0,0.0,-2594444.0,Januari,Expense Januari,DIAMOND FULL CREAM 1L,False
PCE-0237,2026-01-18,Aqua Galon,1.0,pcs,22000.0,0.0,-2616444.0,Januari,Expense Januari,AQUA GALON,False
PCE-0238,2026-01-18,Air Isi Ulang,2.0,pcs,14000.0,0.0,-2630444.0,Januari,Expense Januari,AIR ISI ULANG,False
PCE-0239,2026-01-18,es,1.0,pax,20000.0,0.0,-2650444.0,Januari,Expense Januari,ES,False
PCE-0240,2026-01-18,Isi Token Listrik Atas via BCA,1.0,time,103000.0,0.0,-2753444.0,Januari,Expense Januari,ISI TOKEN LISTRIK ATAS VIA BCA,False
PCE-0241,2026-01-18,Isi Token Listrik Bawah via BCA,1.0,time,503000.0,0.0,-3256444.0,Januari,Expense Januari,ISI TOKEN LISTRIK BAWAH VIA BCA,False
PCE-0242,2026-01-18,ongkir gosend berlyanfood,2.0,x,30000.0,0.0,-3286444.0,Januari,Expense Januari,ONGKIR GOSEND BERLYANFOOD,False
PCE-0243,2026-01-18,Additional Petty Cash,1.0,time,0.0,5202416.0,1915972.0,Januari,Expense Januari,ADDITIONAL PETTY CASH,True
PCE-0244,2026-01-19,Es Krim Vanilla 8L,1.0,pcs,178112.0,0.0,1737860.0,Januari,Expense Januari,ES KRIM VANILLA 8L,False
PCE-0245,2026-01-19,Nestle Pure Life 600ml,96.0,pcs,180000.0,0.0,1557860.0,Januari,Expense Januari,NESTLE PURE LIFE 600ML,False
PCE-0246,2026-01-19,Diamond UHT Milk 1L Full Cream,24.0,pcs,468000.0,0.0,1089860.0,Januari,Expense Januari,DIAMOND UHT MILK 1L FULL CREAM,False
PCE-0247,2026-01-19,Minyak Kita 1L,36.0,pcs,645000.0,0.0,444860.0,Januari,Expense Januari,MINYAK KITA 1L,False
PCE-0248,2026-01-19,Telur Ayam,4.0,kg,102000.0,0.0,342860.0,Januari,Expense Januari,TELUR AYAM,False
PCE-0249,2026-01-19,Beras Sedap Wangi 5kg,1.0,pcs,80000.0,0.0,262860.0,Januari,Expense Januari,BERAS SEDAP WANGI 5KG,False
PCE-0250,2026-01-19,UHT Milk Chocolate Sleeve 1000ml,4.0,pcs,96240.0,0.0,166620.0,Januari,Expense Januari,UHT MILK CHOCOLATE SLEEVE 1000ML,False
PCE-0251,2026-01-19,Indo Ice Cream Vanilla 8L,1.0,box,165000.0,0.0,1620.0,Januari,Expense Januari,INDO ICE CREAM VANILLA 8L,False
PCE-0252,2026-01-20,Pisang Cavendish Sunpride,0.8201,gr,19300.0,0.0,-17680.0,Januari,Expense Januari,PISANG CAVENDISH SUNPRIDE,False
PCE-0253,2026-01-20,Lemon RRC,0.9381,gr,42700.0,0.0,-60380.0,Januari,Expense Januari,LEMON RRC,False
PCE-0254,2026-01-20,Lettuce,248.0,gr,13645.0,0.0,-74025.0,Januari,Expense Januari,LETTUCE,False
PCE-0255,2026-01-20,Lettuce,236.0,gr,12955.0,0.0,-86980.0,Januari,Expense Januari,LETTUCE,False
PCE-0256,2026-01-20,Veg Cilantro pergram,80.0,gr,9800.0,0.0,-96780.0,Januari,Expense Januari,VEG CILANTRO PERGRAM,False
PCE-0257,2026-01-20,parkir gluckmart,1.0,x,2000.0,0.0,-98780.0,Januari,Expense Januari,PARKIR GLUCKMART,False
PCE-0258,2026-01-20,es,2.0,pax,20000.0,0.0,-118780.0,Januari,Expense Januari,ES,False
PCE-0259,2026-01-20,Beras Ladang Pangan 5kg,1.0,pcs,76000.0,0.0,-194780.0,Januari,Expense Januari,BERAS LADANG PANGAN 5KG,False
PCE-0260,2026-01-20,Yutakachi Bubuk Cabai,1.0,kg,94000.0,0.0,-288780.0,Januari,Expense Januari,YUTAKACHI BUBUK CABAI,False
PCE-0261,2026-01-20,Mosa Soda Chargers,10.0,pcs,75000.0,0.0,-363780.0,Januari,Expense Januari,MOSA SODA CHARGERS,False
PCE-0262,2026-01-20,Diamond UHT Full Cream Plain 1LT,12.0,pcs,218000.0,0.0,-581780.0,Januari,Expense Januari,DIAMOND UHT FULL CREAM PLAIN 1LT,False
PCE-0263,2026-01-21,"Minyak Goreng ""Tawon"" 1L",12.0,pcs,217000.0,0.0,-798780.0,Januari,Expense Januari,"MINYAK GORENG ""TAWON"" 1L",False
PCE-0264,2026-01-21,Aqua Galon,2.0,pcs,46000.0,0.0,-844780.0,Januari,Expense Januari,AQUA GALON,False
PCE-0265,2026-01-21,es,1.0,pax,10000.0,0.0,-854780.0,Januari,Expense Januari,ES,False
PCE-0266,2026-01-21,Lemon (Laju),0.66,gr,25500.0,0.0,-880280.0,Januari,Expense Januari,LEMON (LAJU),False
PCE-0267,2026-01-21,parkir toko buah,1.0,x,2000.0,0.0,-882280.0,Januari,Expense Januari,PARKIR TOKO BUAH,False
PCE-0268,2026-01-21,Cabe Rawit ,1.0,kg,48000.0,0.0,-930280.0,Januari,Expense Januari,CABE RAWIT,False
PCE-0269,2026-01-21,Bawang Putih Kupas,500.0,gr,24000.0,0.0,-954280.0,Januari,Expense Januari,BAWANG PUTIH KUPAS,False
PCE-0270,2026-01-22,Cup Sambung 35ml LUX,200.0,pcs,60000.0,0.0,-1014280.0,Januari,Expense Januari,CUP SAMBUNG 35ML LUX,False
PCE-0271,2026-01-22,es,2.0,pax,20000.0,0.0,-1034280.0,Januari,Expense Januari,ES,False
PCE-0272,2026-01-22,Baking Powder Koepoe,1.0,kg,70000.0,0.0,-1104280.0,Januari,Expense Januari,BAKING POWDER KOEPOE,False
PCE-0273,2026-01-22,Diamond UHT 1000ml,12.0,pcs,234000.0,0.0,-1338280.0,Januari,Expense Januari,DIAMOND UHT 1000ML,False
PCE-0274,2026-01-22,ongkir shopeexpress intisari,1.0,time,7000.0,0.0,-1345280.0,Januari,Expense Januari,ONGKIR SHOPEEXPRESS INTISARI,False
PCE-0275,2026-01-22,Minyak Kita 1L,36.0,pcs,645000.0,0.0,-1990280.0,Januari,Expense Januari,MINYAK KITA 1L,False
PCE-0276,2026-01-22,Kikkoman Gochujang Sauce 300gr,10.0,pcs,235000.0,0.0,-2225280.0,Januari,Expense Januari,KIKKOMAN GOCHUJANG SAUCE 300GR,False
PCE-0277,2026-01-22,Diamond UHT Milk 1L Full Cream,24.0,pcs,468000.0,0.0,-2693280.0,Januari,Expense Januari,DIAMOND UHT MILK 1L FULL CREAM,False
PCE-0278,2026-01-23,es,2.0,pax,20000.0,0.0,-2713280.0,Januari,Expense Januari,ES,False
PCE-0279,2026-01-23,Kabel Ties,2.0,pax,15000.0,0.0,-2728280.0,Januari,Expense Januari,KABEL TIES,False
PCE-0280,2026-01-23,Bawang Bombay,3.0,kg,111000.0,0.0,-2839280.0,Januari,Expense Januari,BAWANG BOMBAY,False
PCE-0281,2026-01-23,Promaag,1.0,strip,10000.0,0.0,-2849280.0,Januari,Expense Januari,PROMAAG,False
PCE-0282,2026-01-23,Pisang Cavendish Sunpride,0.6306,gr,14900.0,0.0,-2864180.0,Januari,Expense Januari,PISANG CAVENDISH SUNPRIDE,False
PCE-0283,2026-01-23,Additional Petty Cash,1.0,time,0.0,3630480.0,766300.0,Januari,Expense Januari,ADDITIONAL PETTY CASH,True
PCE-0284,2026-01-24,PP Sealer 1200Cup 12/14/16oz (Laju),1.0,pax,60000.0,0.0,706300.0,Januari,Expense Januari,PP SEALER 1200CUP 12/14/16OZ (LAJU),False
PCE-0285,2026-01-24,Sunpride Pisang W,940.0,gr,18300.0,0.0,688000.0,Januari,Expense Januari,SUNPRIDE PISANG W,False
PCE-0286,2026-01-24,Tomat Juice Fresh,1.0,pax,15900.0,0.0,672100.0,Januari,Expense Januari,TOMAT JUICE FRESH,False
PCE-0287,2026-01-24,parkir superindo,1.0,x,2000.0,0.0,670100.0,Januari,Expense Januari,PARKIR SUPERINDO,False
PCE-0288,2026-01-24,Kikkoman Gochujang Saus 300gr,10.0,pcs,235000.0,0.0,435100.0,Januari,Expense Januari,KIKKOMAN GOCHUJANG SAUS 300GR,False
PCE-0289,2026-01-24,Air Isi Ulang,2.0,pcs,14000.0,0.0,421100.0,Januari,Expense Januari,AIR ISI ULANG,False
PCE-0290,2026-01-24,Aqua Galon,1.0,pcs,23000.0,0.0,398100.0,Januari,Expense Januari,AQUA GALON,False
PCE-0291,2026-01-24,es,2.0,pax,20000.0,0.0,378100.0,Januari,Expense Januari,ES,False
PCE-0292,2026-01-24,Kresek PE Bening Size15,2.0,pax,22000.0,0.0,356100.0,Januari,Expense Januari,KRESEK PE BENING SIZE15,False
PCE-0293,2026-01-24,Kresek PE Bening Size30,3.0,pax,67500.0,0.0,288600.0,Januari,Expense Januari,KRESEK PE BENING SIZE30,False
PCE-0294,2026-01-24,ongkir shopeexpress,1.0,x,7000.0,0.0,281600.0,Januari,Expense Januari,ONGKIR SHOPEEXPRESS,False
PCE-0295,2026-01-24,Diamond UHT 1000ml,12.0,pcs,234000.0,0.0,47600.0,Januari,Expense Januari,DIAMOND UHT 1000ML,False
PCE-0296,2026-01-24,L'arome Vanilla Susu 500gr,1.0,pcs,242000.0,0.0,-194400.0,Januari,Expense Januari,L'AROME VANILLA SUSU 500GR,False
PCE-0297,2026-01-24,Beras Ladang Pangan 5kg,1.0,pcs,76000.0,0.0,-270400.0,Januari,Expense Januari,BERAS LADANG PANGAN 5KG,False
PCE-0298,2026-01-24,Kol Ungu,500.0,gr,22500.0,0.0,-292900.0,Januari,Expense Januari,KOL UNGU,False
PCE-0299,2026-01-24,Kol,0.6,kg,6000.0,0.0,-298900.0,Januari,Expense Januari,KOL,False
PCE-0300,2026-01-24,Lettuce Iceberg,0.6,kg,15000.0,0.0,-313900.0,Januari,Expense Januari,LETTUCE ICEBERG,False
PCE-0301,2026-01-24,Tomat Merah,500.0,gr,10000.0,0.0,-323900.0,Januari,Expense Januari,TOMAT MERAH,False
PCE-0302,2026-01-24,Refill Gas 50kg,1.0,pcs,788000.0,0.0,-1111900.0,Januari,Expense Januari,REFILL GAS 50KG,False
PCE-0303,2026-01-25,Umami Maizena 1kg,6.0,pcs,138000.0,0.0,-1249900.0,Januari,Expense Januari,UMAMI MAIZENA 1KG,False
PCE-0304,2026-01-25,Sunflowe Oil Orilia 1L,1.0,pcs,77000.0,0.0,-1326900.0,Januari,Expense Januari,SUNFLOWE OIL ORILIA 1L,False
PCE-0305,2026-01-25,ongkir shopeexpress,0.0,,5000.0,0.0,-1331900.0,Januari,Expense Januari,ONGKIR SHOPEEXPRESS,False
PCE-0306,2026-01-25,es,2.0,pax,20000.0,0.0,-1351900.0,Januari,Expense Januari,ES,False
PCE-0307,2026-01-25,Minyak Kita 1L,12.0,pcs,215000.0,0.0,-1566900.0,Januari,Expense Januari,MINYAK KITA 1L,False
PCE-0308,2026-01-25,Telur Ayam,5.0,kg,130000.0,0.0,-1696900.0,Januari,Expense Januari,TELUR AYAM,False
PCE-0309,2026-01-25,Beras Lesung 5kg,1.0,pcs,80000.0,0.0,-1776900.0,Januari,Expense Januari,BERAS LESUNG 5KG,False
PCE-0310,2026-01-26,es,2.0,pax,20000.0,0.0,-1796900.0,Januari,Expense Januari,ES,False
PCE-0311,2026-01-26,Minyak Kita 1L,12.0,pcs,213000.0,0.0,-2009900.0,Januari,Expense Januari,MINYAK KITA 1L,False
PCE-0312,2026-01-26,Telur Ayam,3.0,kg,78000.0,0.0,-2087900.0,Januari,Expense Januari,TELUR AYAM,False
PCE-0313,2026-01-26,Beras Lesung 5kg,1.0,pcs,77000.0,0.0,-2164900.0,Januari,Expense Januari,BERAS LESUNG 5KG,False
PCE-0314,2026-01-26,UHT Milk Chocolate Sleeve 1000ml,3.0,pcs,82600.0,0.0,-2247500.0,Januari,Expense Januari,UHT MILK CHOCOLATE SLEEVE 1000ML,False
PCE-0315,2026-01-26,Isi Paket HP Gudang via BCA,0.0,,52000.0,0.0,-2299500.0,Januari,Expense Januari,ISI PAKET HP GUDANG VIA BCA,False
PCE-0316,2026-01-26,Kresek PE Bening Size24,3.0,pax,42000.0,0.0,-2341500.0,Januari,Expense Januari,KRESEK PE BENING SIZE24,False
PCE-0317,2026-01-26,Kresek PE Bening Size28,3.0,pax,60000.0,0.0,-2401500.0,Januari,Expense Januari,KRESEK PE BENING SIZE28,False
PCE-0318,2026-01-26,ongkir shopeexpress toko enampuluh,0.0,,7000.0,0.0,-2408500.0,Januari,Expense Januari,ONGKIR SHOPEEXPRESS TOKO ENAMPULUH,False
PCE-0319,2026-01-27,L'arome Vanilla Susu 500gr,1.0,pcs,242000.0,0.0,-2650500.0,Januari,Expense Januari,L'AROME VANILLA SUSU 500GR,False
PCE-0320,2026-01-27,Es Krim Vanilla 8L,1.0,pcs,193910.0,0.0,-2844410.0,Januari,Expense Januari,ES KRIM VANILLA 8L,False
PCE-0321,2026-01-27,Cup Sambung 35ml LUX ,500.0,pcs,85000.0,0.0,-2929410.0,Januari,Expense Januari,CUP SAMBUNG 35ML LUX,False
PCE-0322,2026-01-27,Sendok Spork Hitam Steril,250.0,pcs,67500.0,0.0,-2996910.0,Januari,Expense Januari,SENDOK SPORK HITAM STERIL,False
PCE-0323,2026-01-27,ongkir shopeexpress toko enampuluh,1.0,x,7000.0,0.0,-3003910.0,Januari,Expense Januari,ONGKIR SHOPEEXPRESS TOKO ENAMPULUH,False
PCE-0324,2026-01-27,Aqua Asli,1.0,pcs,23000.0,0.0,-3026910.0,Januari,Expense Januari,AQUA ASLI,False
PCE-0325,2026-01-27,Air Isi Ulang,1.0,pcs,7000.0,0.0,-3033910.0,Januari,Expense Januari,AIR ISI ULANG,False
PCE-0326,2026-01-27,es,1.0,pax,10000.0,0.0,-3043910.0,Januari,Expense Januari,ES,False
PCE-0327,2026-01-27,Baterai SUL-181H,1.0,pcs,32713.0,0.0,-3076623.0,Januari,Expense Januari,BATERAI SUL-181H,False
PCE-0328,2026-01-27,Indomilk UHT Full Cream Plain 1 L,24.0,pcs,410000.0,0.0,-3486623.0,Januari,Expense Januari,INDOMILK UHT FULL CREAM PLAIN 1 L,False
PCE-0329,2026-01-27,Ongkir Shopeexpress Victory,1.0,x,5000.0,0.0,-3491623.0,Januari,Expense Januari,ONGKIR SHOPEEXPRESS VICTORY,False
PCE-0330,2026-01-28,es,1.0,pax,10000.0,0.0,-3501623.0,Januari,Expense Januari,ES,False
PCE-0331,2026-01-28,Bawang Putih Kupas,2.0,kg,96000.0,0.0,-3597623.0,Januari,Expense Januari,BAWANG PUTIH KUPAS,False
PCE-0332,2026-01-28,Kol Merah Whl,0.5,kg,22500.0,0.0,-3620123.0,Januari,Expense Januari,KOL MERAH WHL,False
PCE-0333,2026-01-28,Kubis,1.5,kg,15000.0,0.0,-3635123.0,Januari,Expense Januari,KUBIS,False
PCE-0334,2026-01-28,Lettuce Iceberg,0.5,kg,12500.0,0.0,-3647623.0,Januari,Expense Januari,LETTUCE ICEBERG,False
PCE-0335,2026-01-28,Cabe Rawit,1.0,kg,55000.0,0.0,-3702623.0,Januari,Expense Januari,CABE RAWIT,False
PCE-0336,2026-01-28,Apel Fuji,1.1,kg,57200.0,0.0,-3759823.0,Januari,Expense Januari,APEL FUJI,False
PCE-0337,2026-01-28,Lemon,0.6,kg,36000.0,0.0,-3795823.0,Januari,Expense Januari,LEMON,False
PCE-0338,2026-01-28,Indomilk UHT Full Cream Plain 1 L,24.0,pcs,410000.0,0.0,-4205823.0,Januari,Expense Januari,INDOMILK UHT FULL CREAM PLAIN 1 L,False
PCE-0339,2026-01-28,Cuka Dixi 12x650ml,4.0,botol,76000.0,0.0,-4281823.0,Januari,Expense Januari,CUKA DIXI 12X650ML,False
PCE-0340,2026-01-28,Additional Petty Cash,1.0,time,0.0,6565023.0,2283200.0,Januari,Expense Januari,ADDITIONAL PETTY CASH,True
PCE-0341,2026-01-29,Drc Kasa Steril 16x16,1.0,pax,17700.0,0.0,2265500.0,Januari,Expense Januari,DRC KASA STERIL 16X16,False
PCE-0342,2026-01-29,One Med Rivanol 100ml,1.0,pcs,3900.0,0.0,2261600.0,Januari,Expense Januari,ONE MED RIVANOL 100ML,False
PCE-0343,2026-01-29,parkir k24,1.0,x,2000.0,0.0,2259600.0,Januari,Expense Januari,PARKIR K24,False
PCE-0344,2026-01-29,plastic shopbag,1.0,pcs,200.0,0.0,2259400.0,Januari,Expense Januari,PLASTIC SHOPBAG,False
PCE-0345,2026-01-29,G/Gen Det.P/Grdn7,3.0,pcs,36540.0,0.0,2222860.0,Januari,Expense Januari,G/GEN DET.P/GRDN7,False
PCE-0346,2026-01-29,Mr/M Clear Lvndrr4,1.0,pcs,4090.0,0.0,2218770.0,Januari,Expense Januari,MR/M CLEAR LVNDRR4,False
PCE-0347,2026-01-29,Cling P/K Ocean40,3.0,pcs,9870.0,0.0,2208900.0,Januari,Expense Januari,CLING P/K OCEAN40,False
PCE-0348,2026-01-29,parkir superindo,1.0,x,2000.0,0.0,2206900.0,Januari,Expense Januari,PARKIR SUPERINDO,False
PCE-0349,2026-01-29,Diamond Full Cream 1L (Laju),12.0,pcs,234000.0,0.0,1972900.0,Januari,Expense Januari,DIAMOND FULL CREAM 1L (LAJU),False
PCE-0350,2026-01-29,ongkir shopeexpress intisari,1.0,x,7000.0,0.0,1965900.0,Januari,Expense Januari,ONGKIR SHOPEEXPRESS INTISARI,False
PCE-0351,2026-01-29,es,2.0,pax,20000.0,0.0,1945900.0,Januari,Expense Januari,ES,False
PCE-0352,2026-01-29,Minyak Kita 1L,36.0,pcs,645000.0,0.0,1300900.0,Januari,Expense Januari,MINYAK KITA 1L,False
PCE-0353,2026-01-29,Beras Lesung 5kg,1.0,pcs,80000.0,0.0,1220900.0,Januari,Expense Januari,BERAS LESUNG 5KG,False
PCE-0354,2026-01-29,Kraft Cheddar All in 1 2kg,1.0,pcs,170000.0,0.0,1050900.0,Januari,Expense Januari,KRAFT CHEDDAR ALL IN 1 2KG,False
PCE-0355,2026-01-29,Maizena Honika 1kg,4.0,pcs,92000.0,0.0,958900.0,Januari,Expense Januari,MAIZENA HONIKA 1KG,False
PCE-0356,2026-01-29,Segitiga Biru Premium 1kg,8.0,pcs,124000.0,0.0,834900.0,Januari,Expense Januari,SEGITIGA BIRU PREMIUM 1KG,False
PCE-0357,2026-01-29,Lemon,1540.0,gr,60000.0,0.0,774900.0,Januari,Expense Januari,LEMON,False
PCE-0358,2026-01-29,Pisang Cavendish Sunpride,1.0,sisir,18000.0,0.0,756900.0,Januari,Expense Januari,PISANG CAVENDISH SUNPRIDE,False
PCE-0359,2026-01-29,Service Clean AC,3.0,unit,300000.0,0.0,456900.0,Januari,Expense Januari,SERVICE CLEAN AC,False
PCE-0360,2026-01-29,Check Up Outdoor AC,3.0,unit,50000.0,0.0,406900.0,Januari,Expense Januari,CHECK UP OUTDOOR AC,False
